,date,fertiliser_type,fertiliser_price,month_year,month,year,phosphate_price,urea_price,milk_price,gas_price,potassium_price,Consumer Price Index
12415,2023-02-01,Compound 10-10-20,951.0,2023-02,2,2023,300.95,333.61,,2.22,463.68,2.618985657
12416,2023-02-01,Compound 14-7-14,465.6797223599405,2023-02,2,2023,300.95,333.61,,2.22,463.68,2.618985657
12417,2023-02-01,Compound 18-6-12,916.0,2023-02,2,2023,300.95,333.61,,2.22,463.68,2.618985657
12418,2023-02-01,Compound 24-2.5-10,930.0,2023-02,2,2023,300.95,333.61,,2.22,463.68,2.618985657
12419,2023-02-01,Compound 27-2.5-5,921.0,2023-02,2,2023,300.95,333.61,,2.22,463.68,2.618985657
12421,2023-02-01,Compound 8-5-18,920.0,2023-02,2,2023,300.95,333.61,,2.22,463.68,2.618985657
12422,2023-02-01,Compound 20-4-10,893.0,2023-02,2,2023,300.95,333.61,,2.22,463.68,2.618985657
12423,2023-02-01,Sulphate of Ammonia (21%),465.6797223599405,2023-02,2,2023,300.95,333.61,,2.22,463.68,2.618985657
12425,2023-02-01,Compound 10-5-25,922.0,2023-02,2,2023,300.95,333.61,,2.22,463.68,2.618985657
12426,2023-02-01,Compound 13-6-20,465.6797223599405,2023-02,2,2023,300.95,333.61,,2.22,463.68,2.618985657
12427,2023-02-01,Compound 15-3-20,465.6797223599405,2023-02,2,2023,300.95,333.61,,2.22,463.68,2.618985657
12429,2023-02-01,Compound 24-2.2-4.5,886.0,2023-02,2,2023,300.95,333.61,,2.22,463.68,2.618985657
12430,2023-02-01,Compound 19-0-15,862.0,2023-02,2,2023,300.95,333.61,,2.22,463.68,2.618985657
12431,2023-02-01,Compound 25-4-0,876.0,2023-02,2,2023,300.95,333.61,,2.22,463.68,2.618985657
12432,2023-03-01,Calcium Ammonium Nitrate (27.5% N),746.0,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12433,2023-03-01,Urea (46% N),836.0,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12435,2023-03-01,Muriate of Potash (50% K),851.0,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12436,2023-03-01,Compound 0-10-20,856.0,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12437,2023-03-01,Compound 0-7-30,863.0,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12438,2023-03-01,Compound 7-6-17,929.0,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12439,2023-03-01,Compound 10-10-20,889.0,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12440,2023-03-01,Compound 14-7-14,465.6797223599405,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12441,2023-03-01,Compound 18-6-12,873.0,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12442,2023-03-01,Compound 24-2.5-10,881.0,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12443,2023-03-01,Compound 27-2.5-5,867.0,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12445,2023-03-01,Compound 8-5-18,886.0,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12446,2023-03-01,Compound 20-4-10,873.0,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12447,2023-03-01,Sulphate of Ammonia (21%),465.6797223599405,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12449,2023-03-01,Compound 10-5-25,884.0,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12450,2023-03-01,Compound 13-6-20,465.6797223599405,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12451,2023-03-01,Compound 15-3-20,465.6797223599405,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12453,2023-03-01,Compound 24-2.2-4.5,834.0,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12454,2023-03-01,Compound 19-0-15,842.0,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12455,2023-03-01,Compound 25-4-0,866.0,2023-03,3,2023,322.29,292.86,,2.15,423.18,1.787076822
12456,2023-04-01,Calcium Ammonium Nitrate (27.5% N),609.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12457,2023-04-01,Urea (46% N),683.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12459,2023-04-01,Muriate of Potash (50% K),812.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12460,2023-04-01,Compound 0-10-20,824.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12461,2023-04-01,Compound 0-7-30,833.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12462,2023-04-01,Compound 7-6-17,868.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12463,2023-04-01,Compound 10-10-20,803.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12464,2023-04-01,Compound 14-7-14,465.6797223599405,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12465,2023-04-01,Compound 18-6-12,755.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12466,2023-04-01,Compound 24-2.5-10,773.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12467,2023-04-01,Compound 27-2.5-5,755.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12469,2023-04-01,Compound 8-5-18,771.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12470,2023-04-01,Compound 20-4-10,744.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12471,2023-04-01,Sulphate of Ammonia (21%),622.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12473,2023-04-01,Compound 10-5-25,766.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12474,2023-04-01,Compound 13-6-20,774.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12475,2023-04-01,Compound 15-3-20,757.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12477,2023-04-01,Compound 24-2.2-4.5,706.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12478,2023-04-01,Compound 19-0-15,715.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12479,2023-04-01,Compound 25-4-0,743.0,2023-04,4,2023,314.57,285.74,,1.97,371.55,1.683811679
12480,2023-05-01,Calcium Ammonium Nitrate (27.5% N),520.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12481,2023-05-01,Urea (46% N),602.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12483,2023-05-01,Muriate of Potash (50% K),779.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12484,2023-05-01,Compound 0-10-20,775.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12485,2023-05-01,Compound 0-7-30,791.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12486,2023-05-01,Compound 7-6-17,795.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12487,2023-05-01,Compound 10-10-20,717.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12488,2023-05-01,Compound 14-7-14,465.6797223599405,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12489,2023-05-01,Compound 18-6-12,681.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12490,2023-05-01,Compound 24-2.5-10,689.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12491,2023-05-01,Compound 27-2.5-5,675.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12493,2023-05-01,Compound 8-5-18,657.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12494,2023-05-01,Compound 20-4-10,631.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12495,2023-05-01,Sulphate of Ammonia (21%),518.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12497,2023-05-01,Compound 10-5-25,712.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12498,2023-05-01,Compound 13-6-20,671.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12499,2023-05-01,Compound 15-3-20,644.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12501,2023-05-01,Compound 24-2.2-4.5,602.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12502,2023-05-01,Compound 19-0-15,612.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12503,2023-05-01,Compound 25-4-0,639.0,2023-05,5,2023,317.28,302.8,,1.98,342.57,0.98705587
12504,2023-06-01,Calcium Ammonium Nitrate (27.5% N),405.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12505,2023-06-01,Urea (46% N),504.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12507,2023-06-01,Muriate of Potash (50% K),740.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12508,2023-06-01,Compound 0-10-20,723.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12509,2023-06-01,Compound 0-7-30,741.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12510,2023-06-01,Compound 7-6-17,713.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12511,2023-06-01,Compound 10-10-20,583.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12512,2023-06-01,Compound 14-7-14,544.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12513,2023-06-01,Compound 18-6-12,544.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12514,2023-06-01,Compound 24-2.5-10,549.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12515,2023-06-01,Compound 27-2.5-5,537.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12517,2023-06-01,Compound 8-5-18,575.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12518,2023-06-01,Compound 20-4-10,515.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12519,2023-06-01,Sulphate of Ammonia (21%),435.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12521,2023-06-01,Compound 10-5-25,571.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12522,2023-06-01,Compound 13-6-20,562.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12523,2023-06-01,Compound 15-3-20,552.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12525,2023-06-01,Compound 24-2.2-4.5,491.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12526,2023-06-01,Compound 19-0-15,500.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12527,2023-06-01,Compound 25-4-0,512.0,2023-06,6,2023,317.95,265.34,,2.01,302.72,0.8532991
12528,2023-07-01,Calcium Ammonium Nitrate (27.5% N),382.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12529,2023-07-01,Urea (46% N),488.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12531,2023-07-01,Muriate of Potash (50% K),720.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12532,2023-07-01,Compound 0-10-20,702.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12533,2023-07-01,Compound 0-7-30,722.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12534,2023-07-01,Compound 7-6-17,703.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12535,2023-07-01,Compound 10-10-20,550.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12536,2023-07-01,Compound 14-7-14,521.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12537,2023-07-01,Compound 18-6-12,517.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12538,2023-07-01,Compound 24-2.5-10,515.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12539,2023-07-01,Compound 27-2.5-5,509.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12541,2023-07-01,Compound 8-5-18,528.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12542,2023-07-01,Compound 20-4-10,495.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12543,2023-07-01,Sulphate of Ammonia (21%),367.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12545,2023-07-01,Compound 10-5-25,540.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12546,2023-07-01,Compound 13-6-20,541.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12547,2023-07-01,Compound 15-3-20,530.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12549,2023-07-01,Compound 24-2.2-4.5,469.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12550,2023-07-01,Compound 19-0-15,485.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12551,2023-07-01,Compound 25-4-0,490.0,2023-07,7,2023,309.29,302.18,,2.3,308.16,0.915853338
12552,2023-08-01,Calcium Ammonium Nitrate (27.5% N),384.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12553,2023-08-01,Urea (46% N),490.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12555,2023-08-01,Muriate of Potash (50% K),667.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12556,2023-08-01,Compound 0-10-20,675.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12557,2023-08-01,Compound 0-7-30,698.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12558,2023-08-01,Compound 7-6-17,692.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12559,2023-08-01,Compound 10-10-20,554.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12560,2023-08-01,Compound 14-7-14,518.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12561,2023-08-01,Compound 18-6-12,504.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12562,2023-08-01,Compound 24-2.5-10,513.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12563,2023-08-01,Compound 27-2.5-5,504.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12565,2023-08-01,Compound 8-5-18,511.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12566,2023-08-01,Compound 20-4-10,490.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12567,2023-08-01,Sulphate of Ammonia (21%),358.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12569,2023-08-01,Compound 10-5-25,534.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12570,2023-08-01,Compound 13-6-20,553.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12571,2023-08-01,Compound 15-3-20,512.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12573,2023-08-01,Compound 24-2.2-4.5,461.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12574,2023-08-01,Compound 19-0-15,467.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12575,2023-08-01,Compound 25-4-0,483.0,2023-08,8,2023,317.41,353.51,,2.37,323.72,1.01671955
12576,2023-09-01,Calcium Ammonium Nitrate (27.5% N),388.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12577,2023-09-01,Urea (46% N),498.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12579,2023-09-01,Muriate of Potash (50% K),665.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12580,2023-09-01,Compound 0-10-20,680.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12581,2023-09-01,Compound 0-7-30,703.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12582,2023-09-01,Compound 7-6-17,694.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12583,2023-09-01,Compound 10-10-20,557.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12584,2023-09-01,Compound 14-7-14,521.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12585,2023-09-01,Compound 18-6-12,506.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12586,2023-09-01,Compound 24-2.5-10,515.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12587,2023-09-01,Compound 27-2.5-5,507.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12589,2023-09-01,Compound 8-5-18,513.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12590,2023-09-01,Compound 20-4-10,495.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12591,2023-09-01,Sulphate of Ammonia (21%),360.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12593,2023-09-01,Compound 10-5-25,536.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12594,2023-09-01,Compound 13-6-20,555.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12595,2023-09-01,Compound 15-3-20,517.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12597,2023-09-01,Compound 24-2.2-4.5,462.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12598,2023-09-01,Compound 19-0-15,470.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12599,2023-09-01,Compound 25-4-0,490.0,2023-09,9,2023,325.45,355.89,,2.47,329.67,0.963405031
12600,2023-10-01,Calcium Ammonium Nitrate (27.5% N),390.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12601,2023-10-01,Urea (46% N),498.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12603,2023-10-01,Muriate of Potash (50% K),669.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12604,2023-10-01,Compound 0-10-20,676.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12605,2023-10-01,Compound 0-7-30,701.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12606,2023-10-01,Compound 7-6-17,694.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12607,2023-10-01,Compound 10-10-20,560.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12608,2023-10-01,Compound 14-7-14,521.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12609,2023-10-01,Compound 18-6-12,508.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12610,2023-10-01,Compound 24-2.5-10,513.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12611,2023-10-01,Compound 27-2.5-5,504.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12613,2023-10-01,Compound 8-5-18,513.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12614,2023-10-01,Compound 20-4-10,500.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12615,2023-10-01,Sulphate of Ammonia (21%),360.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12617,2023-10-01,Compound 10-5-25,543.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12618,2023-10-01,Compound 13-6-20,555.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12619,2023-10-01,Compound 15-3-20,523.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12621,2023-10-01,Compound 24-2.2-4.5,462.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12622,2023-10-01,Compound 19-0-15,477.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12623,2023-10-01,Compound 25-4-0,478.0,2023-10,10,2023,328.95,389.42,,2.83,323.63,-0.474589239
12624,2023-11-01,Calcium Ammonium Nitrate (27.5% N),388.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12625,2023-11-01,Urea (46% N),496.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12627,2023-11-01,Muriate of Potash (50% K),668.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12628,2023-11-01,Compound 0-10-20,670.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12629,2023-11-01,Compound 0-7-30,694.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12630,2023-11-01,Compound 7-6-17,697.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12631,2023-11-01,Compound 10-10-20,560.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12632,2023-11-01,Compound 14-7-14,521.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12633,2023-11-01,Compound 18-6-12,508.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12634,2023-11-01,Compound 24-2.5-10,512.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12635,2023-11-01,Compound 27-2.5-5,502.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12637,2023-11-01,Compound 8-5-18,513.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12638,2023-11-01,Compound 20-4-10,500.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12639,2023-11-01,Sulphate of Ammonia (21%),360.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12641,2023-11-01,Compound 10-5-25,543.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12642,2023-11-01,Compound 13-6-20,555.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12643,2023-11-01,Compound 15-3-20,523.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12645,2023-11-01,Compound 24-2.2-4.5,462.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12646,2023-11-01,Compound 19-0-15,477.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12647,2023-11-01,Compound 25-4-0,473.0,2023-11,11,2023,321.69,356.87,,2.51,307.23,-0.897814475
12648,2023-12-01,Calcium Ammonium Nitrate (27.5% N),391.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12649,2023-12-01,Urea (46% N),507.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12651,2023-12-01,Muriate of Potash (50% K),658.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12652,2023-12-01,Compound 0-10-20,663.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12653,2023-12-01,Compound 0-7-30,663.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12654,2023-12-01,Compound 7-6-17,655.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12655,2023-12-01,Compound 10-10-20,560.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12656,2023-12-01,Compound 14-7-14,521.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12657,2023-12-01,Compound 18-6-12,512.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12658,2023-12-01,Compound 24-2.5-10,512.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12659,2023-12-01,Compound 27-2.5-5,503.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12661,2023-12-01,Compound 8-5-18,513.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12662,2023-12-01,Compound 20-4-10,500.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12663,2023-12-01,Sulphate of Ammonia (21%),360.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12665,2023-12-01,Compound 10-5-25,535.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12666,2023-12-01,Compound 13-6-20,554.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12667,2023-12-01,Compound 15-3-20,523.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12669,2023-12-01,Compound 24-2.2-4.5,462.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12670,2023-12-01,Compound 19-0-15,477.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12671,2023-12-01,Compound 25-4-0,473.0,2023-12,12,2023,140.3,325.67,,2.33,286.92,-0.757742794
12672,2024-01-01,Calcium Ammonium Nitrate (27.5% N),390.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12673,2024-01-01,Urea (46% N),504.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12675,2024-01-01,Muriate of Potash (50% K),624.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12676,2024-01-01,Compound 0-10-20,635.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12677,2024-01-01,Compound 0-7-30,629.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12678,2024-01-01,Compound 7-6-17,653.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12679,2024-01-01,Compound 10-10-20,561.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12680,2024-01-01,Compound 14-7-14,526.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12681,2024-01-01,Compound 18-6-12,509.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12682,2024-01-01,Compound 24-2.5-10,515.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12683,2024-01-01,Compound 27-2.5-5,508.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12685,2024-01-01,Compound 8-5-18,515.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12686,2024-01-01,Compound 20-4-10,499.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12687,2024-01-01,Sulphate of Ammonia (21%),366.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12689,2024-01-01,Compound 10-5-25,532.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12690,2024-01-01,Compound 13-6-20,557.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12691,2024-01-01,Compound 15-3-20,516.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12693,2024-01-01,Compound 24-2.2-4.5,458.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
12694,2024-01-01,Compound 19-0-15,474.0,2024-01,1,2024,139.87,307.6,,2.92,271.71,
